policy,round,oracle_type,accession,allocation_policy,ranking_policy,ranking_base,candidate_pool_basis_used,alpha_used,K_used,selected_by,predicted_prob,uncertainty_norm,novelty,novelty_norm,composite_score,revealed_value,revealed_label
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000183,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,17.8958254689027,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000199,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,28.92593487361389,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000219,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.437885571303177,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000239,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,21.176865364410823,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000254,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,4.894356968949884,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000258,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,19.668941271413004,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000288,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,45.3259021423954,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000333,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,3.069245599333866,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000337,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,14.251257389975123,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000390,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,16.32646322247278,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000493,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,24.913659556423536,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000520,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.870682399315498,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000330,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7035804897945345,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000116,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3176904010493281,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000407,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1849899193505813,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000219,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1782235418197889,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000124,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4275545950217805,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000233,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.699607457432624,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000570,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3124607063390417,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000468,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.0727781287698118,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000389,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1645785863654309,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000352,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.215054214587956,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000251,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,13.055037419939792,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000374,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,8.860467703680108,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000234,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,23.862617587473668,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000197,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,16.319209849379607,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000061,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,23.20101715926054,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000048,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,29.22701268284265,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000237,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,5.356671424390215,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000244,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,18.777183415631427,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000547,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,10.559394924486236,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000536,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6,,,,,13.47024167626192,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000514,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2484135683178862,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000391,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2194425437302134,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000028,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.155230134481863,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000142,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.1107282917633167,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000484,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4715939168003401,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000519,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1634700527714502,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000324,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3755578770686757,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000460,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3272306413782179,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000265,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3650653129035009,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000368,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4141065239159922,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000540,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,9.81837301453491,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000148,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,17.093415641482107,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000326,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,6.180602642105317,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000399,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,5.8953530710368485,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000395,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,33.075336006474195,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000469,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,13.326360720960649,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000343,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,12.106497765513971,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000058,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,21.238781385826275,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000010,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,44.74844422579476,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000301,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.5666666666666667,,,,,18.37401374477938,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000061,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4892088586703171,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000046,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.0836478523709206,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000499,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2314687859891054,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000184,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3284826912188576,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000412,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.132537186611407,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000017,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.6672816819367445,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000186,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5440913873850982,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000374,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.0038753636342139,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000068,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3918813333229943,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000151,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3834061298801722,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000079,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,34.837802190303925,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000437,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,13.92761125782236,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000099,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,14.74202690721334,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000458,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,34.97381588318497,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000310,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,8.024091160543831,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000554,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,34.40277893031832,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000296,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,10.24675626761544,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000215,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,24.123164489611806,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000314,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,1.4726380941069444,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000553,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,6.477941440793088,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000012,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6310867206782002,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000014,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.054505933579569,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000088,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6094075413434238,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000103,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3989896082753076,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000158,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.0569347884130651,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000162,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3489550852136491,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000187,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4206280488535109,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000191,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5092498040177049,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000200,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4932299885132002,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000224,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6928737992043372,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000245,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4465090074846513,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000261,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4602995781763591,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000359,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4076592571837155,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000378,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4730817692832179,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000385,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3270659350282478,0
