policy,round,oracle_type,accession,allocation_policy,ranking_policy,ranking_base,candidate_pool_basis_used,alpha_used,K_used,selected_by,predicted_prob,uncertainty_norm,novelty,novelty_norm,composite_score,revealed_value,revealed_label
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,PAE,SYN0001456,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,0.3668908960276214,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,PAE,SYN0001457,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,0.3538876649578075,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000288,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,7.890368981884186,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000333,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.825861483665696,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000390,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,12.21494751104419,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000668,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,33.16100306451453,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000819,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,5.446815352380332,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000834,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,16.98950931186727,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000841,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,31.95741526373337,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000849,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,19.7127059634978,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000876,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,34.347157954496375,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000915,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,13.02717049024388,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001061,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,8.361658487376666,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001097,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.575828607955344,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001133,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,17.22036569477326,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001147,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,29.914309468953945,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001168,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.240570425789462,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001181,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,14.690973125675304,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001324,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,24.45146817699889,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001334,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,24.390509752586567,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001385,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,8.872635790775494,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0001483,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,8.643607055797101,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000330,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7943612798644971,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000116,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.6164932686117289,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0001276,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.260480313929383,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000407,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2133994699704549,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000926,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.1249476202672591,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000219,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3660473947521742,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000124,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5820927986218417,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000635,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5241571737477622,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000468,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3285809924784948,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000389,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.055684705611265,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0001047,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,17.591549427126534,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000429,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,5.18662972450851,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000763,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,14.169788512968152,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000374,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,13.425828985050694,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000495,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,14.341693094431054,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000234,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,7.229961176310209,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0001148,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,11.037205202417598,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0000827,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,6.024526863149536,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0001494,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,13.318303142390532,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,MSA,SYN0001391,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.55,,,,,10.551166015724576,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000304,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2987612584992858,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000381,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1365728849631181,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0001238,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.0487801904422585,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000430,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3539151889699781,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000617,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.0528182802018741,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000786,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5291377492429377,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000976,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5197401166488291,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000269,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.8026496541945625,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000664,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7552216413457488,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000514,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4097566834558933,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000540,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,17.13655391930299,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000148,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,14.433465552109045,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000326,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,9.324601923843204,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000399,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,7.600672511262986,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0001296,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,14.777956485112012,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000395,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,16.82875102015601,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000469,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,25.010597946773935,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0001416,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,26.154082403931,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000600,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,10.675008099684842,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,MSA,SYN0000778,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.6666666666666666,,,,,8.337556833130561,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000056,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4415759546243181,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000061,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3873698453726372,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000687,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4269739998931932,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000046,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.0868216428907927,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0001048,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.333390678319736,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0001097,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.263172954825725,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0001201,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3682664651732045,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000530,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4764410510987237,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000412,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1539260662540688,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,PAE,SYN0000950,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5214931597405938,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000069,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,5.4525379845066295,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0001316,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,7.211666720915815,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000657,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,47.64251999907307,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0001180,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,19.496238188936925,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0001282,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,5.7885852304606,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000079,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,10.501613452719075,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000437,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,13.319365992569642,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000099,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,6.291599857131697,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0001108,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,14.175773320340284,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000015,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.65,,,,,6.010920881909708,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000014,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.1446154542681356,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000187,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5635001701330684,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000261,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4363934227847224,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000332,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.174099399475465,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000385,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.0765560046045636,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000467,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6905830708574703,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000486,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5577467263402125,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000541,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5129240974063293,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000551,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.0476259108946954,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000560,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6008399447950281,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000855,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2082218163219378,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000940,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.9974354358623028,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001016,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4966639889832506,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001066,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4928513819195327,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0001235,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.179678579210484,0
