policy,round,oracle_type,accession,allocation_policy,ranking_policy,ranking_base,candidate_pool_basis_used,alpha_used,K_used,selected_by,predicted_prob,uncertainty_norm,novelty,novelty_norm,composite_score,revealed_value,revealed_label
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000390,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,10.096098217553042,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000493,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,9.517913973118237,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000668,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,16.000909880816778,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000676,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,14.098111802499387,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000774,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,15.755023425730098,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,0,MSA,SYN0000782,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,init_seed,,,,,,15.665109262818884,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000116,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4502467696539063,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000407,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2143246130216428,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000219,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.8092605305469027,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000635,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3198731034471278,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000233,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.0372137139363662,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000570,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.6947448165340168,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000389,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2793362978297949,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000352,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.3381309312301545,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000707,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2127928232566366,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000670,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.9133105726825086,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000050,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1964531491508708,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000649,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5419333275105042,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000739,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2340267092696697,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000427,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2491138496664909,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000276,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7485527400584516,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000247,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3925112909273385,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000733,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2603636651889172,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000404,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.0196605461751889,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000490,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.4078601448930922,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,1,PAE,SYN0000585,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.9238971885638836,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000304,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7533824388710745,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000381,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.144262632337344,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000430,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5730397034288839,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000617,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,-0.1223537105104601,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000786,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3340774500792665,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000664,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7490385589285731,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000479,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.6327170743215221,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000514,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.2655865368268651,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000784,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.773964939217511,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000794,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.7503219245966234,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000691,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5130095508070033,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000472,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3246197822970547,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000028,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.5332962321095963,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000714,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3156386386407482,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000144,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.618306524812991,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000361,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.8243627852899864,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000142,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3541910480876534,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000282,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.1699439251884225,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000519,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.0979684157600001,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,2,PAE,SYN0000324,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,0.0,,,,,0.3368485359225088,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000069,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,10.330997196722018,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000657,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,23.636462654648867,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000079,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,31.10564469167276,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000099,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,11.1147868216712,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000458,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,11.013625314615716,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000310,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,8.639353706749175,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000606,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,16.58119612145948,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000215,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,5.178356310567858,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000294,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,9.475532176519025,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000553,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,21.015200210319872,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000588,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,51.43305470972086,0
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000770,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,9.2356228163844,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000799,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,11.729793139292218,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000470,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,15.583140000549523,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000630,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,14.605887179369867,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000684,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,5.17287638464189,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000236,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,10.57452719860712,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000540,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,17.858971986465026,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000625,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,8.553352591161698,1
adaptive_joint_gap__composite_batch_ff_uK__a0.7__K5000,3,MSA,SYN0000300,adaptive_joint_gap,composite_batch_ff_uK__a0.7__K5000,composite_batch_ff_uK,,0.7,5000,random_hash,1.0,,,,,10.439800649710469,1
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000014,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2622759618052629,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000088,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.518204897722901,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000122,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,-0.0163318566349282,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000158,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.0441358017505311,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000195,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2621947715373455,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000245,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3123418562071136,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000261,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,1.016594266589144,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000332,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.1066736472575577,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000359,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.209776251973431,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000467,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.6234398029396694,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000486,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.5676496633880335,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000541,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.3418199782559564,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000551,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.7247291762823879,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000560,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.4898330551220094,0
adaptive_joint_gap__composite_batch_ff_rK__a0.7__K5000,0,PAE,SYN0000643,adaptive_joint_gap,composite_batch_ff_rK__a0.7__K5000,composite_batch_ff_rK,,0.7,5000,init_seed,,,,,,0.2187524200563772,0
