accession,length,I1_hi_conf_frac,I2_mean_plddt,I3_plddt_entropy,C1_low_conf_frac,C2_pae_offdiag,msa_depth
SYN0000120,396,0.6285811213620971,71.20471337561258,0.6095675709264531,0.2381486922885502,0.5365067825151875,
SYN0000121,515,0.5122289641958202,71.53591944557873,0.7183756259044981,0.23060459010031834,0.4349429839681309,
SYN0000122,400,0.92419738107289,87.48674445363812,0.11681583789001132,0.041013218962901256,-0.0163318566349282,
SYN0000123,539,0.759441219801365,94.40080145222835,0.49731663664473164,0.25675785644609667,0.20171302817822184,2.8802025116138528
SYN0000124,473,0.8372548606546097,70.35613167698651,0.22326105593244794,0.060515916587057655,,20.941418000806234
SYN0000125,567,0.8827944926080533,62.80432858588936,0.17279480031707573,0.05558929292512907,,13.303367524785546
SYN0000126,768,0.6155049153690145,71.22021444285643,0.6907662252167674,0.3062711405857819,,8.702363644329493
SYN0000127,188,0.7953591631640233,64.70854469694676,0.3707710140560189,0.16613017722004225,,23.71196758566218
SYN0000128,484,0.8684435378286136,63.09079421104501,0.20360362673870303,0.07204716456731662,0.07710010527350014,11.566428103768782
SYN0000129,397,0.7850048478659619,71.2961981769343,0.4431321733791519,0.2281370212451138,,7.927868636381178
SYN0000130,337,0.715637407078866,59.480346826172216,0.44371804094152606,0.1593554480203921,0.322389303518536,11.29107748118768
SYN0000131,252,0.7220032243551923,79.27328101386021,0.3465177633108331,0.06852098766602537,0.3610432471505841,12.728095954148362
SYN0000132,117,0.6305495761088448,70.75301340979107,0.6082139192809645,0.23876349538980923,,62.16195716460953
SYN0000133,369,0.695192622019764,75.00009968231943,0.5159453907134853,0.21113801273324925,0.21231847328226824,39.91980679670848
SYN0000134,674,0.8057384568124423,69.80471956835194,0.21004922344996196,0.01578768026240422,0.2924090102050767,8.183048964540188
SYN0000135,149,0.3962102639256808,63.272946632971056,0.4292349879789244,0.033024724053243595,0.14700963165509293,9.809347816342681
SYN0000136,372,0.8511643863899606,60.624485283013776,0.1935188373443656,0.04468322373432619,,19.850524115150066
SYN0000137,776,0.619910535805458,69.15268794810551,0.5299460383503776,0.1498565741558355,,10.659320391435584
SYN0000138,765,0.4859407704675359,65.41487595086626,0.9169142351393061,0.5690265353282298,0.9697626400532682,
SYN0000139,234,0.28075940172586566,74.8068159985149,0.5190514995312234,0.23829209780535773,0.11724128544506104,5.4796864767456865
SYN0000140,85,0.7861367047901713,71.94681956162833,0.4640005064677906,0.2501372112579619,-0.03171825738646579,65.95245453571951
SYN0000141,563,0.7596831630447873,55.65231902492725,0.3470695940316242,0.10675275707641155,0.6116490631244832,21.635569934090967
SYN0000142,90,0.7688793488860652,72.80545559314022,0.4744115736697091,0.2432909225557743,0.35419104808765345,8.480793445947027
SYN0000143,296,0.6759951436629441,55.88567499431092,0.5797928413873219,0.25578798505026595,0.3027884036891415,5.237308103762695
SYN0000144,437,0.5426192995724776,64.60226849376863,0.8587681939328485,0.4013874935053261,0.618306524812991,6.498969935878653
SYN0000145,709,0.671364690653895,68.46775668938584,0.42690818105128886,0.09827287170518391,0.7426171152459461,10.046102643567867
SYN0000146,146,0.6847960766773109,47.09672066506427,0.5530000037364156,0.23779608041372652,0.19633420502717724,24.26482202033755
SYN0000147,556,0.7802850612241246,73.09808937431977,0.4912471836004433,0.27153224482456784,,
SYN0000148,463,0.664378943889325,73.81180019657202,0.8299090422096499,0.5057120139010252,0.4186495203448205,
SYN0000149,174,0.9027635357771642,70.10370967890393,0.2660261408752054,0.16878967665236955,0.09259580411143059,25.175028377677723
SYN0000150,688,0.6882708725546213,66.90819273034087,0.3734773775141118,0.061748250068733086,0.4467551375715383,13.11955156804446
SYN0000151,688,0.7368435558408105,67.51675607870231,0.621759106337617,0.3586026621784275,0.6326687024236969,9.790435581815471
SYN0000152,427,0.6896525321919128,60.281526376667316,0.4113574403034283,0.10100997249534112,0.2155539508777406,
SYN0000153,760,0.8932853446450079,68.76359556325426,0.2472176159900477,0.14050296063505557,,
SYN0000154,516,0.6787967289735838,65.36865835782166,0.5505209311531775,0.22931766012676125,0.2726082950747297,10.863269176239926
SYN0000155,730,0.6176122330091336,73.10022471224879,0.508810165124076,0.12642239813320952,0.3674550565457388,4.201725729688582
SYN0000156,771,0.4186283549203587,57.55036692546172,0.8801105232839052,0.5385178316364535,1.0536069700175454,
SYN0000157,490,0.651805437882054,74.82707890813373,0.7311527363917888,0.3829581742738428,0.43690363252931635,
SYN0000158,282,0.7251571878434174,73.71862672173204,0.42754411230119305,0.1527013001446105,0.04413580175053117,27.539216358764676
SYN0000159,184,0.5389707409605399,70.30124601385532,0.6051772019000042,0.1441479428605441,0.1942024787939797,
SYN0000160,485,0.6118958762824442,66.72954212296453,0.45696100490518426,0.06885688118762852,0.38288116123997273,
SYN0000161,218,0.8857931810204919,78.62807870964136,0.1635070083829947,0.049300189403486544,,23.270533071990855
SYN0000162,620,0.7188598896958636,52.02477951847362,0.41958588830626187,0.13844577800212546,0.4653045758821014,21.54431028176205
SYN0000163,748,0.8593967006709355,77.52544005774145,0.24849623454191144,0.10789293521284697,0.5737357899056783,3.0207510928795958
SYN0000164,256,0.6227823620997041,74.91644959428447,0.6149612027118152,0.23774356481151931,,
SYN0000165,477,0.7435525928562353,75.40051551041539,0.49562738136799345,0.2391799742242288,0.26134841738152126,33.20182286565475
SYN0000166,115,0.6232012655388594,76.5997511091921,0.6145343786260167,0.23773564416487603,0.11689733905751906,6.863401770089674
SYN0000167,209,0.8303364709608049,64.1562671208858,0.34092238900762734,0.1712588599684322,0.17507478681645808,17.6357577282868
SYN0000168,351,0.5995969987406327,68.88647930038277,0.8406317779133803,0.5597712233459871,,5.4105848807205685
SYN0000169,716,0.8573942133078712,79.6446999745962,0.27775397340294494,0.13514818671081616,0.33921926306674666,
SYN0000170,778,0.4987575498704095,77.16767092899732,0.564319144836503,0.06556159496609353,0.5978803080068522,1.6223036879972892
SYN0000171,541,0.8309847278467868,74.48055318531179,0.2662857184216265,0.09727044626841327,,
SYN0000172,500,0.6866364352584294,53.82815705856447,0.677860626435732,0.3644970616941614,,
SYN0000173,490,0.43936360109633654,78.4546453785985,0.7920697990435384,0.35270619794720176,,9.411212655398636
SYN0000174,123,0.8541273986085733,86.03365190391727,0.28806048291486386,0.1421878815234372,0.08584520029269278,27.675973763356655
SYN0000175,350,0.7308965961907593,84.1160579165143,0.5515677760708586,0.28246437226161797,0.07280394947867155,18.685059044384868
SYN0000176,787,0.72550059475135,74.80653658522927,0.44650643588959854,0.17200703064094852,0.8616671772383067,16.782226300252507
SYN0000177,375,0.6653273920129467,53.307856756749665,0.5314853068017771,0.19681269881472374,0.23369158417449515,19.666459277270828
SYN0000178,233,0.8709072209833433,83.31053777073625,0.3080054226684099,0.17891264365175322,,30.557316189234324
SYN0000179,252,0.7448979527938063,70.23294435936279,0.6484460116492801,0.3933439644430864,0.3087367786763552,9.390702759559199
SYN0000180,593,0.6374385791838534,41.609764223196414,0.8252266528463991,0.46266523203025245,0.9650899511247497,
SYN0000181,107,0.8420729918890252,76.52648883728645,0.37359177782084224,0.21566476970986742,0.14238518918046345,144.04173641293016
SYN0000182,777,0.7967211050332498,54.09393860304556,0.3316117475612974,0.12833285259454716,0.6461437994353311,35.687766333245285
SYN0000183,710,0.8729882855483192,56.442713037659246,0.23512107625281103,0.10810936180113025,0.7714909933456646,18.239946642198337
SYN0000184,488,0.5481174143846542,64.38049329151377,0.5721686017456905,0.12028601613034474,0.41834422468911747,15.302844043068143
SYN0000185,416,0.8230959242852705,87.2710941345946,0.3831596164288721,0.2062555407141425,,
SYN0000186,628,0.653458007763169,67.54985574985929,0.41123664556803063,0.06469465333119959,0.8128456720449893,7.505257306368062
SYN0000187,474,0.6095483889967901,75.25189905284059,0.5335232837417989,0.143071672738589,,34.298443476404366
SYN0000188,423,0.5484325179840832,92.97561556502677,0.5835770836120739,0.13200960159615718,-0.22331162403109678,8.601412436215455
SYN0000189,311,0.470128569579488,91.1283571518695,0.6432808051782044,0.17315223559871637,,10.641952593006087
SYN0000190,401,0.7749948121320333,70.75975901007162,0.48602782142205886,0.2610226335540921,0.2105386863785021,51.93640960105031
SYN0000191,620,0.6772879694864686,69.10174773527386,0.7218213527260648,0.39910932221253353,,2.9081894646976063
SYN0000192,119,0.32577590234258313,56.8695523909254,0.7933986597004253,0.4676227573578422,0.4021171678911239,14.630090759616804
SYN0000193,98,0.6964697901947022,63.66650310982091,0.4280509540436015,0.1245207442383037,-0.12037849747986776,6.867731590778224
SYN0000194,598,0.8878595336836547,77.10430017135324,0.19586763210137548,0.08372716578503017,0.176846066012767,
SYN0000195,347,0.7856895430475559,76.74876914171577,0.49314343100765046,0.27883297405520635,0.2621947715373455,14.798165281139493
SYN0000196,658,0.6075215018201213,73.32285877408752,0.4703880894751505,0.07790959129527181,0.3804891414749977,
SYN0000197,101,0.7062671074860855,83.93761989076711,0.4493450163895407,0.1556121238756262,-0.41354295059909835,21.1290465021353
SYN0000198,733,0.5916948207872741,62.73158384360183,0.7663752329517588,0.35807005373903295,0.8967331992985489,4.954281056239526
SYN0000199,168,0.7115907489605435,71.32708175779842,0.3895985179268584,0.1011892668874019,0.05185711676148485,16.666613284789825
SYN0000200,379,0.7819059062584689,80.77491586193774,0.23795290573467692,0.019858811993145844,,7.432864165393944
SYN0000201,776,0.5516047545200746,79.00975087473502,0.5309978005171376,0.08260255503721219,0.5156652361487637,
SYN0000202,158,0.8447648746425307,84.85134930878903,0.26364619252540356,0.10841106716793425,,9.279620312425035
SYN0000203,553,0.8429842712360249,76.76424488118073,0.2012131205778368,0.04419739181386173,0.2698268919227393,
SYN0000204,604,0.7700438861775452,68.28716933283802,0.42114306752679653,0.19118695370434172,,
SYN0000205,388,0.6704413936244628,76.34630712314879,0.3807322111774738,0.05117360480193654,0.3090308586206896,19.49883511655862
SYN0000206,136,0.7851260424817114,59.96885764339069,0.23970901511982057,0.024835057601531957,,15.74571099426345
SYN0000207,457,0.6075823892734272,52.32648802148248,0.6465429361422771,0.2541253254157043,0.4745165087495259,9.239971460970594
SYN0000208,392,0.8550281565849904,78.96806137076612,0.4309554301060489,0.28598358669103935,,32.29835589538699
SYN0000209,708,0.39021518473148425,71.3383160061479,0.8626543525740233,0.4724391678425391,,6.717454869284049
SYN0000210,571,0.9316187504384565,75.7009155170041,0.15466346217081434,0.08628221260927088,0.40766842498690997,
SYN0000211,327,0.8225773508949529,51.62778763390298,0.29983396677532725,0.12241131767028013,0.24836627116986268,22.4701657003163
SYN0000212,121,0.7846170891637114,67.61863170329484,0.4540188177390567,0.23863590690276817,-0.17327821035627644,3.6782557278529553
SYN0000213,505,0.8553419619563523,64.80171463522167,0.21785464453358505,0.0731966064899373,0.2073270919533994,16.451512673790926
SYN0000214,281,0.7656686154850794,61.62945462315996,0.4783280937429052,0.24399670922798458,,13.019865783795197
SYN0000215,572,0.7810036831102266,44.93981992245048,0.4547132051450299,0.23571688825525652,,5.178356310567858
SYN0000216,701,0.8463044656702238,67.98151821435539,0.19988861736544922,0.04619308303567297,0.4772735698006593,
SYN0000217,335,0.7580917402713409,82.76765145799429,0.365698140670105,0.12378988094144582,0.02190727097985587,12.771698132194848
SYN0000218,730,0.548228512282377,76.57197266236486,0.5790640372389719,0.127292549521349,,
SYN0000219,453,0.3879154903508604,64.78864068401032,0.633820182422574,0.24590469207171356,0.8092605305469027,
SYN0000220,462,0.6772939577633211,71.8214883401964,0.6202301047898462,0.2975240625531674,,
SYN0000221,630,0.5828640176462755,81.0816009628561,0.5189840988364445,0.10184811648271992,0.16268168355203988,19.797340736941177
SYN0000222,648,0.8161059905293679,38.87498564814968,0.24618751832412722,0.06229350885349517,0.5758582455579387,7.857365704599886
SYN0000223,734,0.34212924437085296,70.50556143832036,0.7275059705350078,0.38537672616415475,0.5524911615572095,
SYN0000224,799,0.493539131527419,78.51840176617725,0.8256844727187362,0.6678546588086828,0.710144473528806,
SYN0000225,188,0.8329193467511127,80.1855435028101,0.3478538276974448,0.18077317444855745,0.09938886029255949,18.451579534052062
SYN0000226,377,0.8010356845775675,92.40876248412036,0.4533332289211773,0.25436891349874474,0.5643730758411901,
SYN0000227,752,0.49764705404319276,85.62054814915777,0.7331862091592249,0.23553915511603213,0.7650953681341578,5.845205384734541
SYN0000228,301,0.8394405685494984,75.75075401695497,0.30385661767012784,0.1432971862196263,,
SYN0000229,83,0.8125443439469554,75.62371207338512,0.5474976378494794,0.3600419817964347,,
SYN0000230,494,0.8261932188790567,81.4433441759352,0.39094798086706084,0.2171411997461176,0.3698115948625188,
SYN0000231,622,0.8757935026190796,65.52807606309192,0.3277138729706228,0.20350737558970244,,5.035357171593808
SYN0000232,615,0.6984353893588195,71.51774334068178,0.4431312248739531,0.14156661423277267,,8.565260638310367
SYN0000233,663,0.7346588253825681,82.87486803694244,0.2888717362402932,0.02353056162286134,0.037213713936366244,29.06237993056997
SYN0000234,543,0.6430975563736668,95.48934257874109,0.5258740737244685,0.1689716300981353,,27.222649927647627
SYN0000235,178,0.6248691821202434,70.0887923312191,0.609273036413536,0.23414221853377948,0.21039187109176744,15.202798500916893
SYN0000236,689,0.7353631733715748,71.41919172804162,0.4374429563721408,0.1728061297437156,0.7573673088925958,10.57452719860712
SYN0000237,381,0.70940142820437,74.38176232545214,0.3989785407837889,0.10837996898815892,0.24020729508550928,18.567392952435313
SYN0000238,690,0.7132955875503204,88.11844432809667,0.3361588570533578,0.04945444460367818,,21.321980424807904
SYN0000239,666,0.8224296863165126,71.6362403569302,0.38242951230105027,0.20485919861756285,0.43674973181835397,13.456114192507618
SYN0000240,778,0.7582047292580121,89.63230843765373,0.6577400404811051,0.4159447697391172,0.7507579645930142,6.779813409304117
SYN0000241,90,0.49583826532300135,60.400113390855,0.6995789932111567,0.20374072788815534,0.36156404975846085,11.89293568630724
SYN0000242,703,0.553680823972691,69.76756445115606,0.56438675625831,0.11806758023100108,0.648972801212781,15.1546555592343
SYN0000243,532,0.7281073087306686,69.62201811977368,0.6514293466609504,0.3795366553916191,0.5035397818350067,55.10652546174095
